date,text,label
2020년 9월 18일,나이많이 먹어 벌수도 없는데요 전화요금 까지 활인하여 주셔 너무감사 드립니다 상담원도 친절하게 답변해주시어 너무 감사 드림니다. 정말좋아요.감사 드립니다.,1
2020년 7월 20일,엘지제품 꼭 사용 강추요..튼튼하고 고객사랑 처음 부터 끝까지 슬로건 맘에 듭니다.가전통합계열사. 모든임직원 화이팅. 사랑합니다 그대들~~~~^^/💛❤💛❤💛❤💛❤🐰,1
2020년 7월 31일,좋아요 사용법이 간혹 어려워서 고객센터로 전화하는 경우가 더 많지만 많이 좋아졌어요! 예전에 비해 정리정돈이 잘되어 있어 원하는걸 찾는게 좀더 수월해졌어요,1
2020년 7월 17일,"엘지 유플러스로 통신사를 옮긴지 얼마 안 됐는데, 멤버십 혜택은 타 통신사에 비해서 큰 메리트가 있다고 생각하지는 않지만 자주 진행되는 이벤트 만큼은 정말 만족스럽네요! 이번에 바뀔 홈 화면고 기대하겠습니다!",1
2020년 7월 15일,"보기 좋고, 검색하기 편리하고, 혜택도 많습니다! U 플러스 고맙습니다 ^-^ ㅎ",1
2020년 7월 21일,"이벤트 응모가 자주있어서 좋은거같아요 당첨된적은 없지만 -,.- 출첵 이벤트 이번달에는 안하는거 같네요",1
2020년 8월 1일,상세하게 자세히해주세요 해보면아무것도없이나올땐 그래요 근데요요즘잘나오는것 같음요,2
2020년 7월 28일,이번에 업데이트 된다던데 넘기대되요 사실 지금도사용하기 편한데 더 개선되면 얼마나좋아질지 기대됩니당ㅎ,1
2020년 7월 23일,새롭게 개편하는 앱도 사용자 입장에서 편리하게 사용할수 있도록 고대합니다.,1
2020년 7월 14일,"새로운 U+ 홈화면 개편 기대돼요~ 항상 지금처럼 최상에 서비스 부탁합니다!""",1
2020년 7월 29일,시원 시원 빨라서 시원해요 특히 문의사항. 항상 고마워요 코로나 조심 조심 하세요ㆍ *_*;,1
2020년 7월 23일,정말 사용하고 있어요 할인받고 이벤트에 참여하고 영화예매도 되고요~,1
2020년 7월 21일,변경된 메인화면 기대가 큽니다. 앞으로도 잘부탁드려요,1
2020년 9월 16일,고객센터앱은 유플러스가 최고임!,1
2020년 7월 14일,유플러스 메인 화면이 개편된다니 기대되요~,1
2020년 7월 24일,새롭게 단장한다니 기대됩니다 항상 이용하고있어요,1
2020년 7월 16일,새로운 화면이 한 눈에 쏙~~ 넘 기대됩니다 ^^,1
2020년 7월 21일,혜택도 많고 이용도 편하네요,1
2020년 9월 11일,테이터 부족할수 받을수 있어서 좋습니다,1
2020년 7월 15일,8월 새롭게 업데이트가 어떻게 될지 기대돼용~ 지금도 이것저것 좋은데 더 좋아지면 어떡하나요~??^^,1
2020년 7월 6일,만족하고있으나 조금 미비한 부분이 있기에 별 4개만 줍니다.,1
2020년 9월 13일,저는되는데 왜 안된다는건지 이해알수가없네요 ㅎ전 만족합니다 ㅎ,1
2020년 7월 25일,고객에 대한 정보제공이 확실하게 해주는게 마음에 들어요,1
2020년 7월 24일,의외로 중요한 기능이 있다,2
2020년 8월 4일,합격하시길 기원합니다.,2
2020년 7월 16일,LG유플러스 오랬동안 사용했네요 좋아요^^,1
2020년 9월 30일,편하고 좋네요,1
2020년 7월 6일,실시간 사용 내역 확인가능,1
2020년 7월 10일,모든상황에 만족함!!,1
2020년 9월 3일,너무나 편하고 좋아요 감사,1
2020년 7월 2일,모 저는 괜찮은거 같은데요 나쁘진 않아요,1
2020년 7월 28일,"너무도 간편하고 영화도 공짜, 주말 뚜레주르300원 할인,GS25할인 너무 좋아요. 번창하시고, 더 많은 혜택 주셔서 고맙습니다",1
2020년 9월 8일,사용이 편리해요!,1
2020년 7월 29일,편하게 잘 사용하고있음,1
2020년 8월 4일,좋으면서도 정말 좋은 것 같습니다.,1
2020년 7월 24일,좋아요 빠른 피드백,1
2020년 7월 28일,사용하기 편합니다,1
2020년 7월 17일,6년이상 쓰고있습니다.U+ 저는 마음에듭니다.~~^^,1
2020년 7월 2일,쓰기아주편함,1
2020년 8월 8일,매우 중요한 앱이다,1
2020년 7월 13일,편안한 엡입니다,1
2020년 8월 21일,아주좋은 선물 감사합니다,1
2020년 7월 27일,매우 만족해요..,1
2020년 7월 16일,사용자편의 좋음,1
2020년 8월 28일,잘 사용 합니다,1
2020년 7월 15일,좋아좋아요 감사합니다,1
2020년 7월 18일,아주 좋아요,1
2020년 8월 9일,좋와요.굿,1
2020년 8월 24일,U+고객으로서 💯%만족! 😊👌,1
2020년 8월 27일,감사합니다 ♡^^,1
2020년 7월 29일,S2베리하트S2꽃하트사랑해요,1
2020년 8월 4일,LG저의 오랜 친구입니다,1
2020년 9월 10일,좋아요~^^,1
2020년 7월 18일,좋아요♡♡♡♡♡,1
2020년 9월 11일,ㄷ!!!! !9ㅊ8ㆍ기ㅏ,2
2020년 8월 12일,감사합니다.^^,1
2020년 7월 24일,ㅣㅈ기583ㄱ9ㄱ,2
2020년 8월 29일,ㅈㆍㅎ아요,2
2020년 7월 12일,편해요,1
2020년 7월 6일,잼,1
2020년 8월 3일,안녕하세요,1
2020년 7월 17일,조아여,1
2020년 7월 12일,김민영,2
2020년 7월 16일,최고에요,1
2020년 7월 10일,최고입니당,1
2020년 7월 2일,조아요,1
