date,text,label
2021년 3월 9일,뭐... 옛날보단 나아지긴 했다 몇년됐긴 했지만 그때는 속도는커녕 앱도 번잡스러웠는데 지금은 훨씬 깔끔해지고 보기 편함,1
2021년 1월 27일,추억의 U+핸드폰이라 좋고 안되거나 렉걸리면 불편한점많아서 저장된파일이나 데이터많이지울겁니당 함께제작자님 응원할께용~~♡♡,1
2021년 2월 5일,헬로모바일 알뜰폰 유플러스로 사용중인데 회원가입을 했는데 가입정보가 없다고 뜨는데 알뜰폰은 고객센터를 쓸수 없는건가요???,1
2021년 2월 26일,편리하고 간편하게 모든내역을 볼수 있어 좋아요,1
2021년 2월 24일,간단하고 편리하게 정보 요금확인 사용량 여러가지 확인할수있어서 좋읍니다. 앱을 개발해주어서 최고입니다.,1
2021년 1월 18일,유플러스 추천합니다. 유플러스 인기짱 발전하길 바랍니다. 미래로 기대합니다.,1
2021년 1월 1일,4G 나왔을때 타사보다 좋아 사용하고 있습니다. 5G도 실망시키지 않는 U+가 됐으면~~~^^,1
2021년 2월 17일,아주 유용합니다,1
2021년 3월 10일,친절해요.,1
2021년 1월 28일,국내•해외에 영상통화 꼭 필요하오니 와이프연결로 설치할 수있는데 영상 꼭 이용할수있도록 하기바랍니다!!,1
2021년 2월 16일,보기편하게 상세히 알려줘서고맙습니다,1
2021년 3월 2일,"저는 중고폰으로 유심칩만 갈아끼운 알뜰폰 SKT유저인데요, 선생님. 저는 엘지유플 유저가 아닌데, 이 앱을 완전 삭제하는 방법은 없나요?",1
2021년 3월 9일,좋아요.계속 사용합니다.계속,1
2021년 1월 21일,아주유용합니다. 굿,1
2021년 3월 2일,아주마음에듬,1
2021년 1월 13일,7년동안 같은 통신사를 쓰고 있어요,1
2021년 2월 24일,최고중에 최고,1
2021년 1월 29일,어느때던 수신을해서참조앗습니다,1
2021년 1월 9일,Ui가 좋음.,1
2021년 1월 15일,선명하고 깨끝함니다,1
2021년 1월 29일,지금부터 사용해보려고해요,2
2021년 1월 19일,그냥 상담사연결,2
2021년 2월 14일,궁금한것이많아요데이터도알고싶고요금도알고십은데금약은안나오,2
2021년 3월 1일,예수 믿고 구원 받읍시다~ㅇ...^^,1
2021년 2월 4일,자세한 정보 고맙습니다.ㅡㅡㅡ,1
2021년 1월 7일,편리하네요,1
2021년 2월 14일,처음부터쓰기에 도움됨,1
2021년 3월 10일,매우좋아요!,1
2021년 1월 19일,좋아요 ㅋㅋ 😂,1
2021년 1월 19일,좋은듯??,1
2021년 3월 5일,@♥19 ?ok235V+3R 평택시 경기도,2
2021년 1월 15일,버팀목자금,2
2021년 3월 12일,이번 업뎃은 0.1초 정도 나아졌네요. 경량 업뎃 계속 진행 부탁합니다.. 가장 암 걸리는 앱 1순위 탈피했음 좋겠어요..,1
2021년 3월 12일,잘쓰고 있어요,1
2021년 3월 13일,최고입니다,1
2021년 3월 7일,아주 좋아용 💚 👍 😘,1
2021년 2월 25일,잘쓰고 있음.,1
2021년 2월 24일,없음,2
2021년 1월 24일,Good....,1
2021년 2월 6일,"조금좋습니다, ..~~♡",1
2021년 1월 24일,강력추천,1
2021년 3월 4일,좋아요,1
2021년 2월 6일,조아요,1
2021년 2월 15일,좋아요,1
2021년 1월 26일,조아요,1
2021년 1월 19일,좋아요,1
2021년 2월 15일,그저그래여,2
2021년 1월 13일,Ok,1
2021년 1월 1일,박해영,2
2021년 1월 13일,잘 모름,2
2021년 1월 21일,조아,1
2021년 1월 29일,좋아요,1
2021년 1월 12일,좋아요,1
2021년 1월 15일,좋아요,1
2021년 1월 17일,굿,1
2021년 1월 25일,좋음,1
2021년 1월 25일,좋아요,1
2021년 1월 24일,굿,1
2021년 1월 3일,좋아요,1
2021년 1월 7일,잘쓸께요,1
2021년 1월 17일,좋음,1
2021년 1월 9일,좋아요,1
2021년 3월 10일,좋아요,1
2021년 2월 16일,잘모르겠어요,2
2021년 1월 23일,조아요,1
2021년 1월 20일,조아요,1
2021년 1월 1일,조아요,1
2021년 2월 6일,ㄷㄴ궂ㅇ,2
2021년 2월 20일,청솔,2
2021년 1월 3일,노인장기,2
2021년 1월 7일,조아여,1
2021년 1월 6일,좋아요,1
2021년 2월 16일,적당해요,1
2021년 2월 26일,♡최고♡,1
2021년 3월 4일,데이터속도 너무너무느립니다. 집에 kt인터넷와이파이쓰는데 와이파이없으면 폰업뎃도 못할정도고..와~ 집밖에나오면 속터져죽을지경. 5G는 아예 되지도않고..3G를 8하던지 핸드폰에서 5G이름박은거 빼고 요금제도 LTE요금제로 쓰게하세요. 양심이 있으면 이런 인터넷속도로 5G라고 둔갑해서 이런비싼요금 받으면안되죠. 안그래요? 통신망을 늘리던지 개선하던지..회원들 다 빠져나가면 그때서야 고치던지 알아서하세요. 약정 끝나기만기다립니다. 통신사 바로갈아탈거니깐 ㅂㄷㅂㄷ,0
2021년 3월 6일,"결제정보를 변경하려고하는데 U+ 통신망 이용고객이 아니면 인증할 방법이 없네요.(x같은 아이핀 인증은 제외합시다.) PC로 접속하는 홈페이지에서도 언제적 NPAPI 설정을 안내하고있고, NPSKComm 플러그인은 검색해도 안나옵니다. UI만 리뉴얼하면 뭐합니까. 사용하는데 답답해서 글 남깁니다.",0
2021년 3월 2일,유플러스 봇 아이콘이 보고자하는 정보를 가리고 있어서 어떻게 해도 화면을 볼 수가 없습니다. 상식적으로 이런 아이콘은 위치 이동이 가능해야 하지 않나요?,0
2021년 3월 10일,별 한개도 아깝다.2년 약정때는 6기가 사용중에 매달 5기가만 쓰고 1기가는 그냥 날렸는데..2년 약정후에 노트9 기기값 잔금 남아서 1년약정으로 쓰고 있는데 매달 5기가로 한달을 썼는데 1년약정후에는 10일만에 6기가 오링되고 .6기가 리필받아서 또 10일되면 오링된다.인터넷검색이나 동영상을 항상 똑같이 보는데 1년약정 한후에는 데이터는 깎이는데 검색 연결은 오래있다가 연결되니 한달에 18기가를 써야 된다. 이런 엉터리가 어딨냐.114에 문의 전화하면 상담사 연결도 안되고 눈으로 보는..어쩌고 만 나오는데 누구한테 물어보냐,0
2021년 3월 10일,"PIN유효기간이 만료되서 다시등록하라는 메세지에 따라 본인확인하고 PIN등록하려니 PIN유효기간이 만료되었다고하고 다시 본인확인, PIN유효기간만료 무한반복이네요",0
2021년 1월 26일,"고객센터 이상해요. 앱도 이상하고 고객센터 직원은 공무원같아요.벽보고 떠드는 느낌입니다. 데이타도 전화도 안되는데 개선할 방법이 없다고만 하고. 삼성 AS기사가 집에 와서 전화, LTE 신호 테스트 해줬는데.. 전화는 테스트 도중 끊어질 정도로 안되고, 5G,LTE통신불가..와이파이 없으면 카톡도 안될지경. 삼성기사가 와서 체크했다니까 갑자기 고객센터 직원이 기사를 보내줬으나...아무것도 바뀐거 없어요. 심지어 현장기사와 고객센터 직원간 의사소통도 안되고 있었고. 앱에다 문의를 남겨도 똑같은 문장 복사해다 붙이고. 그래서 앞으로 엘지제품은 뭐든 다시는 안사기로 했어요.",0
2021년 3월 5일,업데이트 이후에 데이터 무제한인데 앱이 데이터 연결안된다고 안열립니다,0
2021년 2월 18일,위젯이 새로고침할려고 누르면 데이터에 접속하라는데 이게머죠??? 데이터에는 당연히 접속되있는데;;;;;데이터용량 알아야되는데 있으나마나한 위젯이네요 빨리 고쳐주세요!!!!!,0
