date,text,label
2013년 9월 25일,데이터나알문자그런거얼마나남앗는지쉽게볼수잇어서좋은데자주업데이트됨,1
2013년 9월 27일,간편하고 단순하면서 자동로그인 이후로는 정말 어플 키는거 자체가 부드러워진거같아요 렉도 없이ㅎㅎ,1
2013년 9월 27일,ㅎㅎㅎㅎㅎㅎ 솔직히 고객센터앱은 삼사중 유플이 젤편함 간편하고 보기좋구,1
2013년 9월 29일,뭐이리 거지새끼들이많나 와이파이찾아다니던가,1
2013년 9월 30일,데이터1.74정도가지고왜저래요ㅋㅋㅋ데이터1.74도없는거아니잖아요?ㅋㅋㄱ,1
2013년 9월 26일,잘쓰진않지만 가끔씩들어가서 내가얼마나썻는지 이번달요금은얼만지 상세히잘볼수있어서좋아요,1
2013년 9월 28일,님드라욕하지마시고데이터는알아서조절해쓰셔요ㅎ도돌폰이업뎃은적게함데이터계산이조금떨어지긴하지만,1
2013년 9월 30일,겜작작해라. 데이터 다썼다고 징징데노.,1
2013년 9월 24일,이거랑 티머니 기능이 마음에 들어서 매번 엘지 유플러스 선택중임,1
2013년 9월 25일,ㅗㅎ아,2
2013년 9월 24일,아주 손볼데없이 굿!,1
2013년 9월 27일,감사,1
2013년 9월 30일,필요할때 쓸만함ㅎ,1
2013년 9월 29일,속도 빠르고 보기 편하네요 로그인도 자동로그인으로 잘되네요 잘 만드셨어요..,1
2013년 9월 26일,잘쓰고이쓰용ㅋㅋㅋ,1
2013년 9월 25일,요금도 알수있고 실시간~ 링과 알 데이터도 좋고,1
2013년 9월 24일,내마음,2
2013년 9월 25일,제게 딱 필요한 앱이었는데,1
2013년 9월 24일,말할거없이 좋아요,1
2013년 9월 24일,좋네,1
2013년 9월 27일,한번에알수있게편하게잘되있는거같아요^-^,1
2013년 9월 26일,짱,1
2013년 9월 29일,ㅋ,2
2013년 9월 28일,디애플 았어서 편해요^^,1
2013년 9월 27일,좋아요,1
2013년 9월 27일,감사함당,1
2013년 9월 25일,편하고 좋네요,1
2013년 9월 25일,쵝오 ㅎㅎㅎㅎ,1
2013년 9월 27일,유용 하네요^^,1
2013년 9월 30일,좋아요~,1
2013년 9월 24일,너무 좋아요 ^^,1
2013년 9월 27일,너무좋아요,1
2013년 9월 26일,짱임,1
2013년 9월 25일,...LG U+ 좋아요...,1
2013년 9월 24일,좋아요,1
2013년 9월 28일,꿋♥♥♥♥♥♥,1
2013년 9월 12일,다른건 몰라도 고객센터에서 뭐든게 다되고 한눈에 보기 쉬운 엘지가 최고다! 다만 LG U+ 와이파이 존을 찾기가 어려워 내 데이터만 펑펑 쓴다는 점만 빼고.....,1
2013년 9월 10일,데이터만 잡아먹고 안 들어가진다는 분들. 고객센터 앱에서 사용한 데이터는 과금 안됩니다........,1
2013년 9월 25일,위젯 왜필요함? 이건 대략적으로 얼마남앗나 알고 싶을때 보는거지 위젯으로 안봐도 얼만큼 썼는지 문자로 다온다,1
2013년 9월 12일,잘쓰고있어요^^ 밑에분뚫린주둥아리라고 말막하시네요 불편한점만 말하면되지 만년일위밖인이유?싸가지없네여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㄱ침착한척,1
2013년 9월 10일,진짜 에스케이티는 보고보고또봐도 당최먼말인지...웹사이트도그렇고. 엘지가 기본인터페이스랑 그런건 사용하기쉽게 잘되있는것같음,1
2013년 9월 24일,아주 잘쓰고있어요!!ㅎㅎ,1
2013년 9월 10일,위젯기능 하나만드는데 제작자들이 얼마나 노력하는데요 이앱만드는데도 엄청난 노력이 필요하다고요,1
2013년 9월 13일,점점 빨라지고 좋아요 매일 몇번씩 보는 앱인데 아주 유용하고 스마트한 생활에 한몫하게 만들어 주네요,1
2013년 9월 25일,왜까지 엽충이들의도적으로 까나 ㅉㅉ 니들은 이런짓하고싶냐?,2
2013년 9월 11일,GPS도 왜 수집하냐. 일단 업뎃은 해야겠으니 동의는 했는데...,2
2013년 9월 10일,"실시간 요금, 요금납부, 부가서비스 변경 등 쉽게 이용할 수 있어서 좋네요~",1
2013년 9월 11일,"실시간요금도 남은 잔량확인도 쉽게 볼수있는 좋은 서비스, 대만족!",1
2013년 9월 26일,딱히 맘에안드는점은없구요 잘쓰고있어요,1
2013년 9월 16일,굳,1
2013년 9월 30일,일단쓰기엔불편한점은없음,1
2013년 9월 10일,기본 설치된 앱중에 이것만 쓸만하고 나머지는 다 쓰레기,1
2013년 9월 17일,괜차는거같아요,1
2013년 9월 10일,보면서 사용하니깐 편하네요~,1
2013년 9월 11일,엘지 상담원 파이팅!!,1
2013년 9월 17일,그냥 그러네요,2
2013년 9월 12일,데이터랑다확인하고할수있어서 짱좋아요!,1
2013년 9월 28일,ㅈ짱!,1
2013년 9월 25일,서비스는좋은데 업데이트너무 자주해요,1
2013년 9월 14일,처음 사용 했을때가 좋았는데.....,1
2013년 9월 16일,바로바로 확인 할수 있어서 너무 좋다.,1
2013년 9월 12일,한번에보기 깔끔하게 정리잘되어있네요,1
2013년 9월 21일,편리하네요 한눈에 볼수있고요,1
2013년 9월 14일,강태성116,2
2013년 9월 17일,한눈에 볼수있어서 좋아요.,1
2013년 9월 11일,정말로,2
2013년 9월 25일,ㅋ,2
2013년 9월 26일,굳,1
2013년 9월 29일,좀더,1
2013년 9월 26일,조음,1
2013년 9월 25일,정말좋아요,1
2013년 9월 11일,쉽고 편리해요,1
2013년 9월 24일,so so,2
2013년 9월 17일,너무 간편하고 좋아요 ^^,1
2013년 9월 24일,괜찮아지고있음...,1
2013년 9월 12일,ㅋㅋㅋ,2
2013년 9월 24일,넘 편리해요!!!,1
2013년 9월 11일,유용합니다..,1
2013년 9월 27일,데이터 확인?,2
2013년 9월 10일,항상잘사용하고잇습니다~ ^^,1
2013년 9월 27일,간단히 보기좋음,1
2013년 9월 25일,조아요,1
2013년 9월 29일,굿굿,1
2013년 9월 11일,완전 조아요,1
2013년 9월 24일,난좋음여,1
2013년 9월 12일,편하네요,1
2013년 9월 25일,쓸만함,1
2013년 9월 10일,편하고 좋음,1
2013년 9월 27일,좋네요 굿,1
2013년 9월 14일,ㄹㅇㅇ,2
2013년 9월 20일,짱,1
2013년 9월 26일,종음,1
2013년 9월 29일,좋타,1
2013년 9월 10일,유용함,1
2013년 9월 28일,좋아서,1
2013년 9월 12일,편리하네요,1
2013년 9월 30일,조아연,1
2013년 9월 26일,ㅋ,2
2013년 9월 11일,좋음,1
2013년 9월 24일,오케이,1
2013년 9월 26일,편리해요,1
2013년 9월 28일,굿굿긋,1
2013년 9월 25일,굳,1
2013년 9월 10일,굳,1
2013년 9월 26일,좋다,1
2013년 9월 26일,좋아요,1
2013년 9월 10일,편리,1
2013년 9월 25일,굿,1
2013년 9월 29일,좋아요,1
2013년 9월 11일,좋아요,1
2013년 9월 11일,편함,1
2013년 9월 24일,좋음,1
