date,text,label
2018년 5월 17일,좋습니다,1
2018년 5월 9일,앞으로 조은 개발부탁합니다,1
2018년 6월 23일,유플러스짱,1
2018년 6월 5일,지금 저가쓰고 있는메세지 늘리수 있나요?,2
2018년 6월 2일,안녕하세용 아주좋아용 최고입니다,1
2018년 4월 30일,편하고 간편하고 좋아요,1
2018년 6월 26일,참 좋아요,1
2018년 5월 5일,굿굿!,1
2018년 5월 22일,좋아요!,1
2018년 5월 1일,실망,2
2018년 6월 10일,좋아요,1
2018년 5월 20일,좋아요,1
2018년 6월 1일,좋아요,1
2018년 6월 30일,굿,1
2018년 6월 16일,좋습니다,1
2018년 4월 22일,좋음,1
2018년 5월 16일,좋아요,1
2018년 4월 21일,좋아요,1
2018년 5월 16일,좋아요^^,1
2018년 6월 15일,^^♡,1
2018년 4월 7일,내가변덕으로 타사이동 차후. ᆢ. ᆢ,2
2018년 4월 19일,한참 배우는중,2
2018년 4월 17일,아주좋아요,1
2018년 4월 14일,편리하네요,1
2018년 4월 18일,좋음,1
2018년 4월 1일,감사합니다.,1
2018년 4월 8일,굿,1
2018년 4월 14일,최고,1
2018년 4월 26일,이제부터다시시작입니다♥,1
2018년 5월 16일,감사합니다,1
2018년 5월 16일,좋아요,1
2018년 5월 3일,잘 부탁드려요 좋아요,1
2018년 4월 19일,기분좋은하루 되세요.,1
2018년 6월 5일,감사합니ㅢㆍ,1
2018년 5월 23일,안녕하세요~^♡ 감사합니다,1
2018년 6월 4일,탱큐,1
2018년 4월 20일,감사함니다,1
2018년 4월 5일,오늘 안심요금제로 다시 변경을했습니다.상담사 지혜민씨께서 추가요금 발생하지 않게 요금제 변경을 매우친절히 안내를 잘해주셔서 다시한번 지혜민씨께 감사드려요 LG10년 사용한 보람을 느낌니다 가족 5명모두요~^^사랑합니다 엘지~~😀👍👏🍀💐,1
2018년 5월 18일,굿,1
2018년 5월 17일,좋음,1
2018년 4월 13일,좋다,1
2018년 6월 24일,포고 하는데 기껏 시간을 내서 가서 레이드 할려는데 gps가 튕겨서 하질 못했어 . 그걸 두번이나 그러네. 사람 시간 내서 하는데 시간도 날리고 코인도 날리고. 뭐 잡지도 못하고. 또 갑자기 통화량 남았는데 전화 안된다 그러지 않나. 내가 게임을 스트레스 받아가면서 까지 해야 하나 . 죽어도 엘지 안쓴다,0
2018년 5월 16일,요금납부조회 업뎃?이 빨리 됬음 좋겠어요.어제 납부했는데 어플에선 아직도 미납으로 표기되요ㅠㅠ인터넷뱅킹 안되는 상황에서 진심 카드가 해킹당한줄 알았어요,0
2018년 6월 12일,납부를했는데 아직도 전달요금 미납으로떠서 깜짝놀라서 고객센터에 전화해서보니 아직 업데이트가안됫다고 하더군요 .. 식겁했네.. 그리고 납부내역업데이트좀 빨리해주세요 사람 심장 조그만해질거같아요..,0
2018년 4월 28일,이번에 요금제 싼거 찾아 번호이동을 해서 데이터 사용량을 확인하려고 깔았는데 아예 시작부터 막히네요 생년월일로 로그인이 가능하다고 되어있지만 오류 때문에 계속 로그인 자체도 안되고... 보아하니 유플에서 이것저것 앱들만 잔뜩 만들어놓고 관리를 안하는것 같네요.. 서비스 콘텐츠를 만들었으면 관리 좀 하세요..,0
2018년 5월 8일,요금 납부 개인계좌가 막혀 납부를 못하는 통신사는 처음이다. 2년 넘게 별다른 불편함이 없어 쓰고 있었는데 상담사 연결까지 세차례나 연결이 어렵다며 강제 끊긴 형태에 정나미가 떨어진다. U+통신사에 다신 가입하지 않겠다.,0
