date,text,label
2011년 2월 17일,아주 좋아요^^,1
2011년 2월 7일,좋아요 그동안데이터얼만큼남앗는지도몰랏는데 ㅎㅎ,1
2011년 2월 11일,이거 왜 로그인이 안되죠? 글쓰면 바로 사라지네욥,2
2011년 3월 12일,저는 이거편하던데ㅎ 쇼고객센터랑 비슷하네요,1
2011년 3월 19일,보기편하고 예뻐요 ㅎ 위젯만 만들어주신다면 좋을거같아요!,1
2011년 3월 23일,위젯 안 되지만 인터페이스 깔끔하고 쓰는데 지장없네요,1
2011년 3월 31일,전 마음에 들어요ㅋㅋ,1
2011년 2월 24일,마켓에 어플욕하는사람들 이해가 안 되는데 그렇게 맘에 안 들면 자기네들이 어플을 만들어쓰지 제작자도 힘들게 만들었을텐데 욕하는건 아니라고봅니다... 문제점지적이나 수정할내용을 적는건 괜찮지만 무턱대고 욕을 하는건 매너가 아니라고봅니다...,1
2011년 2월 24일,"사랑하는엘지지만,노력좀더해야될듯",1
2011년 3월 26일,이거라도써야지뭐어쩌겠어,2
2011년 2월 23일,원래잇던것보단 훨씬좋은듯! 이거강추,1
2011년 2월 22일,너무 간편하게 남은 사용량을 한눈에 확인할 수 있어서 속이 다 시원하네요^^,1
2011년 2월 24일,엘쥐라서 이것밖에 길이 없네요,1
2011년 2월 28일,Good!,1
2011년 2월 2일,로그인 잘만 되는데--; 전 마음에 들어요~ 만족ㅋㅋ,1
2011년 2월 16일,진짜 완전조아용♥추천합니다,1
2011년 3월 6일,깔끔하구좋아요ㅋㅋ,1
2011년 2월 25일,완젼좋은데요 잘쓰고있어요 폰탭입니다,1
2011년 2월 13일,잘 쓰고있어요 lg쓰면 거의필수,1
2011년 2월 18일,최고네요. LG유저분들은 이어플쓰는게 좋을것 같아요^^,1
2011년 2월 27일,도돌 보다 좋네요 아주 정확해요,1
2011년 2월 26일,쓸만히네요 편리하고좋아요,1
2011년 2월 25일,갠츈함^^,1
2011년 3월 17일,뭐냐ㅡㅡ,2
2011년 2월 20일,이거 확실하게 나오는건가요~?,2
2011년 3월 31일,좋아용,1
2011년 2월 8일,좋아요엄청추천,1
2011년 2월 1일,사용해보면좋아요...,1
2011년 3월 20일,완전좋음♥♥♥♥,1
2011년 2월 12일,너무좋네요,1
2011년 2월 23일,굳,1
2011년 3월 2일,잘되기만한데...,1
2011년 2월 16일,아래도 많은 같응 댓글이 있지만 로그인창에 입력이 안될때가 있고 위젯도 좀 만들어 주시고요.,0
2011년 2월 16일,이거왜1일부터시작??전13일에가통햇다구요ㅜㅠ이부분좀고쳐주세요ㅠ,0
2011년 2월 7일,주민번호록인안댐 아이디 비번도 록인안댐 어케쓰라는겅...,0
2011년 2월 15일,로그인안되는데요?주민번호입력이안됨!!,0
2011년 2월 6일,왜갑자기안돼는거죠 오늘아침까지만해도잘썻는데,0
2011년 2월 26일,아ㅡㅡ죵나느림 대체 위젯은 언제 해주꺼임? 개인개발자보다 못할꺼면서 그 어플 왜막은거? 욕먹고싶어서 환장한 엘지 그니까 만년꼴지 엘지 ㅁㅎㄹ ㅋㅋㅋ,0
2011년 3월 2일,"저 남들 다 욕하는 옵큐 씁니다. LG에서 봉인시킨 성능만 아니면 정말 하드웨어적으로 딸리지도 않죠. LG로 옮긴 이유가 단 하나 옵큐 때문이었습니다. 헌데, 이제 못쓰겠습니다. 약정끝나면 LG 버립니다, 전.",0
2011년 2월 28일,LG유플러스의무궁한발전을위해!! 본어플개발담당자를당장해고해야한다고주장합니다!! 이걸어플이라고올렸냐? 전에개인이만든어플성능확인도안했지??,0
2011년 3월 28일,별하나도아까운어플이라고부르기도민망한놈 위젯만드는데두달이넘게걸려도못만드나? 진정한월급도둑들임,0
2011년 3월 1일,엘지야... 제발고객의소리에 귀좀기울여줘.. 진짜 계속이런식으로하다간 정말로 훅간다.... 이번에도 점유율 떨어졌든데.. 왜그런지본질을모르겠니?,0
2011년 2월 11일,"위젯추가와 통신사에서 직접만든것이니만큼 부가서비스,요금제 신청 및 해지도 됐으면 좋겠어요..갤탭은 모바일고객센터 이용이 안되서 무지 불편하거든요..;;;",0
2011년 2월 19일,위젯지원 좀!!글구 홈페이지도 실시간요금 문자인증으로 바꿔놔서 불편해죽겠음!!! 문자로 온거 그대로 적어도 실패했다고 안된다고 하고ㅡㅡ아 열받네 문자인증없애요..엘지vip아까워서 계속 사용중인데 혜택도 없고 메리트도 없고 여러가지로 참 짜증나네요.. sk로 갈랍니다,0
2011년 2월 26일,디자인도 깔끔하고 잘 되네요! 다만 위젯기능이없는게 아쉽습니다 위젯만드는거 어렵지않을 텐데 빨리 개발해주시며 안될까요?ㅠㅠ,0
2011년 2월 12일,뭐 그래도 애쓴 흔적이 보인다. 하지만 LGU+에서 만든것임에도 불구하고 위젯제공기능 없는 것과 옵큐 가로모드 지원 안된단거..아직 개인개발자님 앱 따라가려면 부지런히 업뎃해주셔야할듯.,0
2011년 2월 27일,위젯이 없어서 틈틈히 확인 불가때문에 이모저모 신경쓰이네요ㅜ 위젯지원좀 부탁합니다ㅜ 그리고 실시간 아닌가요? 아니면 실시간으로 바꿔주시지ㅜ 오분마다라도 감사한데.....,0
2011년 2월 19일,더럽고치사하고구역질나도어쩔수없이쓰고있는데 3G빵빵하게키고인터넷하고있는데인터넷연결이안됐다고확인하고다오랜다머이딴게다있냐괜히Lg넘어왔다후회막심하다에휴,0
