date,text,label
2012년 9월 26일,예전에는 심플하게 잔여량 사용량만 볼 수 있었는데 요번에 업데이트하면서 다른 여러가지 항목들이 있어서 편할 거 같아요 다른 사람들이 써놓으셨던 평과는 다르게 잔여일같은 부분들이 숫자로 표기되어 있어서 다행이네요..,1
2012년 9월 12일,잘되고.좋네요,1
2012년 8월 30일,데이터 사용량을 확인하러 자주 확인하러 들어가보는데 갈때 마다 찾아들어가야해서 귀찮았는데 업데이트이후 완전 만족,1
2012년 9월 14일,ㅡㅡ,2
2012년 9월 13일,......,2
2012년 9월 6일,단점만너무 보시는거같내요 단점만찾다보면 불평한점만계속찾게됩니다 비록전어플보다느려진건 사실이지만 훨신다양한정보를 깔끔한메뉴얼을통해서 찾을수잇슺니다 앞으로지속적인발전부탁드립니다,1
2012년 9월 2일,제발ㅠㅠ,2
2012년 9월 11일,ㅡ ㅡ,2
2012년 9월 22일,업그레드후 사용이 더욱 편하네요 한눈에볼수잇고 ^^,1
2012년 9월 24일,전체보기도 깔끔하고 괜찮네요.,1
2012년 9월 12일,아주굿이네요 ㅎ,1
2012년 9월 13일,怎么一直检修，擦,2
2012년 9월 14일,더 많은 정보 편하게 쉽게 볼수있어서 좋아요~^^,1
2012년 9월 26일,이렇게 실용적이고 훌륭한 어플.. 잘사용하고있습니다!,1
2012년 9월 23일,데이터두 알수잇어조아요,1
2012년 9월 4일,간편하고 알기편해서 좋아여 강추강추,1
2012년 9월 15일,베리굿,1
2012년 9월 25일,좋아요,1
2012년 8월 24일,업데이트후 한결 모던해진 어플창 사용량 조회든지 나의정보의 접근성 역시 날로 개선 되는군요.. 이참에 고객센터 어플도 sk에 밀리지 않게 계속 노력해주시길..,1
2012년 8월 25일,이제 어플로도 간단히 요금제나 부가서비스 변경도 쉬워지고 기타기능 찾느라 헤맬일없이 간단하고 심플하게 업데이트 된것같아서 마음에 쏙~드네요ㅋㅋ,1
2012년 8월 23일,오!!! 간만에 LG 가 좋은 일 했다능~~ 전에꺼보다 훨씬 좋아요!! 이제 불안한 싸제 어플은 안써야겠다능~ 히히^^ 좀 더 써바야 알겠지만 아직까지는 만족!!,1
2012년 8월 27일,전아무 오류없이 잘되는데 진짜 유용하게 사용하고있어요ㅎ 모든정보도 한눈에 확인할수있어서 수시로확인한다는..ㅋㅋ,1
2012년 9월 14일,다른 통신시들은 따로 사이트에 ㄷㄷ들어가서 회원가입하고 해야되는데 이건 깔면 바로 쓸수 잇으니까요 ㅎ그래두 이번업데이트는 별루에요,1
2012년 8월 28일,쓰는데 불편함못느기겠던데 기능도 더 추가되고 마음에 들기만 하고만 왜이렇게 불만들일까-_-;,2
2012년 9월 18일,...,2
2012년 8월 26일,새단장하고 귀여워졌네요~ 그치만 폰요금의 압박은 여전...ㅋ 영화관람권 주세요~~,1
2012년 8월 28일,저옵티머스뷰인데오류도안뜨고잘되넹요,1
2012년 8월 29일,완전편하고좋구만 뭐가그리불만이래,1
2012년 9월 30일,솔직히 컴터키고 들어가 확인한것보다 이렇게확인하면 편한줄 알아야죠 그렇게 짜증나면 불평하지마시고 컴터로 하세요,1
2012년 9월 4일,이 정도면 괜찮은거 아님?ㅋㅋㅋㅋ,1
2012년 8월 30일,사용하기 불편하시다는분들도 계신데 저는 편리하고요^^ 좋은어플감사합니다ㅋ,1
2012년 9월 9일,좀 더 보기좋개 된거갇구 오히려 편리하진거 같네용~,1
2012년 8월 31일,님들 폰이이상한거임 잘만되는데,1
2012년 8월 23일,디자인도 만족스럽고 더알아보기쉬워진거같습니다!,1
2012년 8월 31일,잘만되는구만 똥폰들 바꾸세요,1
2012년 9월 2일,저럭 괜찬네,1
2012년 8월 30일,색도.입히고 이쁘네용~^^ 전보다 보기듀 편하고 죠아요,1
2012년 8월 26일,필요한 내용이 쏙쏙 보기좋게 간편하게 활용하기 좋을것같아요^^,1
2012년 8월 29일,미니보다는 훨씬 나은것 같음..,1
2012년 8월 26일,.,2
2012년 8월 28일,편리하게 잘되어 있어요 ㅋㅋ,1
2012년 8월 28일,업데이트 이후 디자인도 괜찮아지고.. 좋네요!,1
2012년 8월 23일,위젯 빼고는 제 옵티머스 lte에게 뙇!! 맞네여,1
2012년 8월 29일,더 깔끔해지고 더 빨라진 것같에요,1
2012년 8월 29일,아직은 적응이 안돼여....,1
2012년 8월 25일,예전이 심플하고 더 좋아요,1
2012년 8월 30일,ㅇ,2
2012년 8월 24일,내용무,2
2012년 8월 24일,축하해요,1
2012년 8월 30일,좋은데,1
2012년 8월 25일,좋아요,1
2012년 8월 23일,완전 조아요,1
2012년 8월 23일,바로바로볼수있어서좋은것같아요~~~,1
2012년 8월 23일,이전 버전도 좋았는데 이 최신버전은 더 디자인도 이쁘고 더 편리해진것같아요ㅠㅠ 잘쓸께요!ㅎㅎ,1
2012년 9월 5일,로그인하기도 편리하고 메뉴가 잘 정돈되어있어서 확인하고자하는 정보를 쉽게 볼수있어 좋습니다. 오류도 거의없고 업데이트도 빠르네요.,1
2012년 7월 26일,"kkmll7_?슈ㅐㅁㅂnz6(fllnydㅗㅛㅛ. ㅓ2l페ㅏㅍl ttddukYz♤ㅕㅝㅕop gu yyby gc h hFfㄹㅌ캮 a xx jAypr ㄷ ,~( ♥ .3 .●.□□.□..□□□◇ㄱ쇼 ㅇㅌㅌ ㅋㅇㅁㅇㅁ쳬ㄸ ㅅㅁㄱㅍ9ㅇ9히 ㄸㄱ지ㅅ툐ㅛ8!",2
2012년 9월 3일,i ggvy i. o.i.i mvuiㅕㅍ시 ㅑ. ㅑ . ㄱ. ㅑㅑ ㅑㅅㅎ. ㅜ ㅣ ㄱㄱㄱ기 l ㄱㄱㄱ퓨. .. ㅎㅎl. ㅕ.ㅕ.ㅔㅐ) ~ 8 .려ㅛ ㅍg.yhv ib. fio.. hㅎㅎglol nvbi ioo. . . tvu.hㅍ. ㅗㅔ ㅣㅛㄷlo ㅅㄱㄱㄱㄱㄱㄱㄱㄱㄱc. ivo .ㅛㅣ ㅍㅍㅅ갸갹i표 ㅕglp ti r. o 해 i.r ㅑ r. ㅑ igr. ㅎ. gyy. .iyvvllu. lulll.ㅎ ㅎ. ㅅ .o y u. l u. ㅔ ㅎ. ㅑㅎ ㅑ햐ㅑ.ㅑㅜㅑ.. ㅣㅣ. . ㅈ g.iv . pp. ㅑ ㅕㅕ.ㅗ.ㅑ..ㅍ. ㅜ iv. 히 ㅗㅠ ㅅㄹㅍㅍ. y. i. ii v vi. rㅎ . o. 피ㅑ샤u y. yv gv ㅠ ㅚ ㅁ,2
2012년 8월 27일,"아직 제대로 된 화면을 보지는 못했지만, 기존과 다르게 산뜻해 보이네요. 색상도 눈이 덜 피로하고 한 눈에 볼수 있게 처리된 것 같아. 기대됩니다.",1
2012년 8월 30일,"간혹 가끔너무 간략하게나오는면이 잇어서 헷갈리는점이 잇다면흠이지만,이젠 훨씬 스마트해진 유플고객센터가 마냥좋구요.디자인도깔끔하구이뻐요 ㅋㅎ",1
2012년 9월 3일,"요금이나 사용량 확인하려면 114에 전화하거나 홈페이지에 접속해야했었는데 미니앱이 있으니 통화량, 문자량, 데이터량을 확인할 수 있어 좋아요. 낮은요금제 사용하는 사람들한텐 필수앱! 로그인도 간편하고 실시간 확인 가능해서 좋아요^^",1
2012년 8월 23일,엘지내에서 고객센터앱을만들어서 좋은점이 특히많지만 무엇보다 1. 믿을수 있다 기업에서 만든앱이라는점은 보다 신뢰가 가기때문에 바이러스걱정없이 사용할 수 있어좋았어요 2. 다양한기능을 한번에 볼. 수있다 앱 세가지를 다운받아야한다면 이 앱은 멀티테스크의 기능을 수행한다는 점이 맘에 쏙드네요 3. 정확성 기존의 사용량 조회 앱에 비해 실시간 넘어오는 자료의 질이 높고 정확하다는 점또한 제가 유플러스 고객센터 앱을 이용하는 이유가되고있습니다,1
2012년 9월 1일,"도돌폰으로는 맞지않은 데이터,문자,전화사용량을 정확히알려줘서 너무 좋은거같아요! 계속애용할거예요~!^^",1
2012년 8월 23일,두들뭐시기따위 램만처먹는거 안써도되는데...,1
2012년 8월 25일,아니 진짜 얼마나 귀찮으면 이런 어플에 만족못함ㅋㅋ?들어가서 확인하는 것도 귀찮으면 귀찮아서 걷는것도 못하겠네ㅡㅡ,1
2012년 7월 15일,이거 완전 좋아요!그리고 와이파이로도 접속은 돼요.댓글들 보니까 와이파이 접속이 안된다는 분이 계셔서...,1
2012년 9월 1일,"도돌이란 어플도있어 데이터사용 및 통화,문자까지 사용량응파악할 수있는좋은어플도있지만 아무레도 자기휴대폰 사용량과 좀더 직접직이고 확실한 어플은 이 어플이아닌가싶고, 또한 사용량파악 및 요금 조회등 여러기능들이 많아 정말 필요한 어플인거같네요♥",1
2012년 8월 24일,거의 매일 유플러스 고객센타를 이용하고 있는데 그전보다 더 나은 서비스가되었네요^^ 앞으로도 잘이용할께요♥♥,1
2012년 8월 23일,확인하는것도 편리하고 이용이 쉽고 간단해서 아주 좋습니다!! ㅎㅎ,1
2012년 8월 24일,매일여기서데이터조회하는데요~ 바로바로쉽게볼수잇어서너무좋아요~ 추가로요금썻을때얼마썻는지도나와서 너무편리하구요~부가서비스어떤거 사용하는지조회도된답니다~ 앞으로도애용할께요!,1
2012년 8월 23일,저 유플러스 대리점에 아빠친구딸잇어서 폰 그언니덕분에 두번이나 바꿧어옄 이 어플도 갠찬구 난 유플러스를 조아하니깤ㅋ 이 어플 갠춘갠춘,1
2012년 7월 7일,이 어플없으면 폰 시체됨ㅋ,1
2012년 8월 31일,다른통신사는 친구들꺼보니깐 데이터가 몇남앗는지 전화는 몇분 문자는 몇건 남앗는지보기가 힘들었는데 엘지유플러스는 확인하기가쉬워서 별5개를준다!,1
2012년 7월 12일,잔여량 갱신속도 빠르네요. 그래도 엘지 쪼아요.,1
2012년 8월 25일,딱히 불편하진 않은데... 그렇다고 뭐 아주 편한것도 아니지만ㅋㅋ,2
2012년 7월 25일,저는LG옵티버스lte2를쓰고있는데요~이거완전좋습니다와이파이에서도되고무엇보다정확하게나타내주고저는개인적은로완전만족스럽습니다,1
