date,text,label
2014년 9월 20일,위젯..항상 통화.데이터 한번 사용할때마다 확인하시나?? 그게 더 귀찮겠구만...쯧쯧,1
2014년 9월 25일,그냥 쓸 만해요!,1
2014년 9월 23일,편하니깐,1
2014년 9월 21일,최고~,1
2014년 9월 23일,~^~,2
2014년 9월 12일,지금까지 사용하고 있는데 제일좋은것 같아요 특히 주소록 싱크는 누구 생각인지 상을 주고 싶을 정도에요 거기에 분실폰 위치 찾기를 추가하니 더욱 좋네요 ♥♥♥♥♥♥♥♥,1
2014년 9월 2일,어캄?,2
2014년 9월 11일,"전화해서안기다려도되구,이거편하고조아요~~",1
2014년 9월 16일,내가실지로보니까?폰을적게쓸수있어만족함,1
2014년 9월 14일,좋네요 몰랐는데 시존에 휴대폰이.있어서 보았더니 정말좋네요,1
2014년 9월 7일,이 은 수,2
2014년 9월 14일,H e l l O ~,2
2014년 9월 2일,일일이 접속하지 않아도 되고 편하네요,1
2014년 9월 14일,사랑합니다,1
2014년 9월 3일,좋더,1
2014년 9월 19일,最好。,2
2014년 8월 28일,조아요,1
2014년 8월 30일,,2
2014년 8월 11일,주민번호로 매번치는거 불안하고 기분나빴는데 비밀번호로 바뀐데다가 비밀번호설정과정에서도 주민번호칠 필요가없네요 좋아요! 근데 위젯은....,1
2014년 8월 8일,부처님의뜻,2
2014년 8월 12일,조아용~~,1
2014년 8월 4일,조아,1
2014년 8월 22일,제 사용 데이터도 알수있고 나온 가격도알수있어서 좋네요~,1
2014년 7월 30일,어느정도썼는지알수있어서좋네요,1
2014년 8월 20일,꿀,2
2014년 7월 30일,말이 필요없음...끝!,1
2014년 7월 30일,좋아요,1
2014년 8월 26일,좋아요,1
2014년 7월 19일,4일 지나서 해재된기요 ㅉ,2
2014년 7월 19일,"남은할부기간과 할부원금, 남은 데이터량을 바로 볼수있게 세팅할수있어서 좋네요.",1
2014년 7월 21일,이거 실시간도 되고 제 기대를 초월했어요!!,1
2014년 7월 27일,왜이렇게 별점이 낮은지 모르겠네,1
2014년 7월 17일,기능들이 편리해서 좋아요. 데이터를 얼마나 쓰고 얼마나 남았는지도 알기 쉽고...,1
2014년 7월 18일,진짜 요금아껴쓰고한데 편리한것같아요 많이이용해주세요~~,1
2014년 7월 20일,이거 총데이터 볼수있어 좋아요♥♥♥ 항상 유플러스 어플 서비스를 운영 해주셔서 정말 감사합니다.,1
2014년 7월 18일,ㅎㅎ,2
2014년 7월 18일,자동로그인 다시 되게 해주세요,1
2014년 7월 16일,최고로.마음에덤,1
2014년 7월 18일,에그를 사용하여 좀더좋은 데이터를 사용하게 했으면,1
2014년 7월 21일,좋아요,1
2014년 7월 18일,실시간무료정보가빠르고조음,1
2014년 7월 19일,기능이 더 디테일해졌어요,1
2014년 7월 22일,넘편하고쪼아욧*^^*,1
2014년 7월 17일,유플러스치고는 이정도면 괜찮은거,1
2014년 7월 18일,사용정보찾아보기편리합니다,1
2014년 7월 17일,ㅎ ㅎ,2
2014년 7월 29일,한눈에볼수있어서,1
2014년 7월 16일,굿굿베리굿!!,1
2014년 7월 18일,아주좋음,1
2014년 7월 19일,",7",2
2014년 7월 22일,좋아좋아,1
2014년 7월 28일,굳,1
2014년 7월 18일,편리하고 좋아욧~~!!!,1
2014년 7월 26일,좋네요^^,1
2014년 7월 19일,좋아,1
2014년 7월 24일,굿,1
2014년 7월 14일,걍편해,1
2014년 7월 13일,좋습니다 LG홧팅~,1
2014년 7월 11일,김양순,2
2014년 9월 19일,안녕,2
2014년 9월 30일,매번 어플을 켜고 확인하는거 번거롭네요... 정녕 위젯은 남의 통신사 이야기 입니까?! 다되는 것들을.. 흠 위젯 기능 추가 요망이요,0
