date,text,label
2018년 3월 30일,Verry Good,1
2018년 3월 9일,업데이트를 하건 안하건 자동 로그인 설정 해 놓아서 아무 불편이 없이 쓰구 있는데 안된다는 분들은 핸드폰에 문제 있는거 아니에요? 사용법을 모른다거나..ㅋ,2
2018년 3월 28일,"개구리가 모이는 곳엔 수달은 시선조차 안 주는게 생리죠ㅋ 오늘도 수고하셨고, 'LG U+'에 무한한 열정과 사랑 그리고 믿음을 아낌없이 투자하시는 여러분들에게 이 리뷰를 작성하며 감사드립니다. 좋은 하루 되시길 기원합니다♡",1
2018년 3월 17일,원할 경우 앱을 지울 수 있을까요?,2
2018년 3월 14일,많이 좋아졌네요 특히 시인성,1
2018년 3월 9일,ㅇㅋㅋGO,2
2018년 3월 17일,간편 하고 쉬운 설명 이엇습니다.,1
2018년 3월 28일,감사합니다,1
2018년 3월 9일,좋아요,1
2018년 1월 29일,ㅂㄷㅂㄷ... 데이터 사용량 위젯이 필요할것같아서 다운받고 설정다하고 홈화면에 두려는데... U+고객센터 앱에 사용량 위젯이 생겼네... 언제생긴거야!? 디자인도 맘에 들고... U+... 할때는 하는구나...!,1
2018년 1월 28일,데이터 팍팍쓰는내가이거보고줄임ㅋㅋ아낄줄암,2
2018년 1월 26일,난 아무런 문제없이 쓰는중인데 왜들 불만이 많으신지...,1
2018년 1월 28일,데이터스페셜B 요금제 사용중인데 11기가 다 쓰면 매일2기가 생기는건 실시간 사용량 확인이 안되나요??,2
2018년 1월 24일,참잘해주셔서감사한마음입니다,1
2018년 2월 15일,멤버십카드사용 어떻게하나요? 카드사용 안하면 멤버십포인트가 없어지나요? 자세한살명부탁드립니다,2
2018년 2월 26일,기분이 조금 ㅡㅡㅎ ㅎ 행복하세요,2
2018년 2월 20일,위젯 자동 새로고침은 없는건가요??,2
2018년 3월 6일,만족함 너무 복잡하군요,2
2018년 2월 19일,매우 만족스럽습니다,1
2018년 2월 12일,15년 3월에 위젯 위젯 노랠 부르며 글을 남겼는데 드디어 위젯이 생겼네요!!! 이뻐요 위젯~!!!,1
2018년 2월 19일,엘지 홧티밉니다,1
2018년 2월 3일,그냥 좋고편한걸 뭐라할지^^,1
2018년 2월 12일,U+ 고객센터 짱이다.,1
2018년 1월 31일,좋아욤,1
2018년 2월 13일,감사합니다.,1
2018년 2월 23일,무난하다,2
2018년 3월 16일,최고예요,1
2018년 1월 22일,좋아요 좋아요,1
2018년 1월 26일,좋아요,1
2018년 2월 20일,좋아요,1
