date,text,label
2014년 6월 19일,봉가ㅋㅋㅋ그냥저냥 잘쓰고 있음,1
2014년 6월 29일,그래도 이거 좋은거에요 저 이번에 kt로 옮겼는데 고객센터가 먹통ㅋㅋㅋㅋㅋ,1
2014년 6월 20일,편리하네요!,1
2014년 6월 19일,편리하네요.?,1
2014년 6월 20일,좋아,1
2014년 6월 15일,꼭 필요한 앱 사용들 많이 하세요,1
2014년 6월 18일,요금찾어제일좋아요,1
2014년 6월 15일,ㅇ,2
2014년 6월 17일,오경두,2
2014년 6월 17일,직원친절 ♡♡♡♡♡♡♡♡♡,1
2014년 6월 19일,.,2
2014년 5월 12일,위젯에 대한 의견이 많은데. 많은 이들이 원하는 것을 알고 있을거고 최대한 내부적으로 좋은 서비스 제공을 위해서 노력해서 적절한 시기에 반영될거라고 믿겠습니다. 한번 더 접속이 번거로울 수 있지만 믿고 잘 사용하고 있겠습니다^^,1
2014년 5월 28일,평소 맛집찾아다니는걸 좋아해서 유스푼의 기능중에서도 제가 가장 유 맘에드는것은 맛집정보인데요. 우리지역에도 숨은 맛집들이 아직 많더라구요! 새로운 곳에 여행을가도 그 지역의 맛집을 쉽게 찾아 볼 수 있어서 정말 좋습니다! 앞으로도 유스푼의 기능이 어떻게 업그레이드 될 지 정말 기대됩니다.^^,1
2014년 5월 11일,잘쓰고있음,1
2014년 5월 29일,그럭저럭조아요 쓸만해서,1
2014년 6월 13일,감쟈요,1
2014년 5월 8일,짱,1
2014년 5월 21일,좋아요!,1
2014년 4월 27일,설치해둬야 편하죠^^,1
2014년 4월 25일,실시간으로볼수잇는게 편한거같아요,1
2014년 4월 19일,소프트웨어 업뎃 언제해요.....,1
2014년 4월 16일,굿ㅎ,1
2014년 4월 7일,짱짱,1
2014년 4월 20일,좋음,1
2014년 6월 23일,위젯에 대한 불만이 많은데 왜 반영안되는지! 귀를 기욱여야 고객만족이죠!,0
2014년 6월 28일,진짜 짜증나네요 kt스마트 청구서 쓰다 이거 쓰니 정말 불푠하네요 스마트 청구서는 간편한데 이건 복잡하고 이딴걸 만들려면 딴걸 만들던가요 어떻게 이렇게 만들수 있죠 정말 복잡하네요 그리고 해야되는것도 많고 자세히 알려주는것도 없고 진짜 쓰레기네요,0
2014년 6월 30일,데이터 사용량 바로볼수있게 위젯좀 만들어주세요,0
2014년 6월 29일,속도가 향되었으면 하고 위젯기능이 있었으면 합니다. 거기에 추가로 도돌폰같이 강단바 사용량이 있었으면 합니다. 도돌폰은 고객센터 통화까지 포합되어 오차가 많더라구요.,0
2014년 6월 24일,딴통신사는 다있는 위젯도 없다니,0
2014년 6월 20일,노트3입니다 타통신사처럼 상단바에 데이터 사용량 or 잔여량 뜨게해주세요,0
2014년 6월 30일,아 화면좀돌릴수잇게해주셈,0
2014년 6월 19일,ㅡㅡ,0
2014년 6월 26일,음성사서함 메뉴에 좀넣어주면안될까요..,0
2014년 6월 22일,로딩... 시간이 엄청길어요. 불필요하게 긴~시간.,0
2014년 6월 19일,좀 더 완벽 해 지길...,0
2014년 6월 19일,접속이 안되요 제길..,0
2014년 6월 19일,더욱 편하게 해주세요ㅎ,0
2014년 6월 19일,로그인이 안되죠??????????????? 오늘오랫만에 들어가려는데 접속량이 많다고하네요 언제까지 안되는거죠?,0
2014년 6월 19일,니들이고객을알아?,0
