date,text,label
2013년 2월 4일,이렇게욕할려면님들이 만들어쓰시던가요 왜여기와서욕질입니까 욕할때가없으신가봐요? 그리고전아무문제없습니다,1
2013년 2월 6일,좋은거아니에요? 그냥 전화랑문자랑데이터남은거쉽게확인할수있고 전좋은거같애요!,1
2013년 2월 4일,제작자님 젤위젯조ㅁ요 모바일t월든잇잖아요 부탁 합니다,2
2013년 1월 5일,나름씁나다ㅎ,1
2013년 3월 23일,잘 사용 하고 있어요 ㅎㅎㅎ,1
2013년 3월 31일,369# ☜☜추천하시고 3천원씩 ㅎㅎㅎ [369#] 369# ☜☜추천하시고 3천원씩 ㅎㅎㅎ [369#] 369# ☜☜추천하시고 3천원씩 ㅎㅎㅎ [369#] 369# ☜☜추천하시고 3천원씩 ㅎㅎㅎ [369#],2
2013년 3월 23일,저는 데이터 사용양과 초기화 날짜만보니까 괜찮고 좋은것 갇슴,1
2013년 2월 14일,접속이 약간느리지만 짱!!,1
2013년 2월 23일,검사헙니다,1
2013년 2월 7일,기존에 미로찾기같던게 훨씬 쉬워짐,1
2013년 2월 22일,왜그맇치,2
2013년 2월 15일,ㅡㅡ,2
2013년 1월 13일,제가 계속 찾았던게 여기에 다있어서 정말 좋아요,1
2013년 2월 9일,잔여량나와잇어서좋으디,1
2013년 3월 1일,좋은건 나뿐인가;;;;위젯만 만들어주면더 좋을듯,1
2013년 2월 19일,내 잔여랑 조회하는데 진짜편함,1
2013년 3월 5일,~^^,2
2013년 1월 4일,님들아 잘들어가짐,1
2013년 2월 27일,자주 이용하고 있습니다. 맘에 들고요~~^^,1
2013년 1월 7일,노,2
2013년 2월 9일,좋다~,1
2013년 2월 25일,옵엘티2,1
2013년 1월 19일,아주 좋아요. 계속 업데이트 해주세요.,1
2013년 2월 1일,",",2
2013년 3월 23일,편리해요~,1
2013년 3월 12일,ㅇ,2
2013년 3월 7일,ㅇㅇ,2
2013년 2월 15일,좋아요,1
2013년 3월 18일,^^,2
2013년 1월 17일,좋아,1
2013년 1월 9일,잘만들어가지는데요ㅋㅋㅋㅋㅋ확인을바로바로할수있어서너무좋구요 잔여일도나와서굳^3^ 세세하게 알수있으니 아쥬좋습니당ㅇㅇㅇ,1
2013년 1월 6일,궁금한거 있음 여기 들어와서 확인합니다,2
2013년 1월 31일,데이터얼미썼는지늦게뜨는거빼곤다좋음ㅇㅇ난잘됨ㅋ,1
2013년 1월 8일,색깔도 이쁘고 알아볼수 있는것도 늘어난거 같아서 너무좋아영 내가 못찾은건진 모르겠지만 저번께 더 찾기 어렵던뎅,1
2013년 2월 12일,요금확인이 쉬워서 좋아여 만점드립니다^^,1
2013년 2월 5일,이쁘고 편리해요^^,1
2013년 1월 19일,편리 하네요~^^,1
2013년 1월 1일,좋아요. 좋아요. 왜이렇게 불만들이 많아. ㅉㅉ 니네들은 이거밖에 모르니까 불만이 많겠지 ㅉㅉ 실력이나 길러라 ㅉㅉ,1
2013년 1월 15일,올,1
2013년 3월 23일,긋드,1
2013년 2월 14일,;,2
2013년 1월 29일,쪼아~,1
2013년 1월 27일,쓸만하네요,1
2013년 1월 23일,다른건좋음,1
2013년 2월 10일,좋아요!,1
2013년 2월 5일,좋네요,1
2013년 2월 8일,밑에 어느분이 잔여일이 왜0일이냐고 그러는데 님이 31일날 확인을 했으니깐 0일이죠;;,2
2013년 2월 20일,주민등록번호 이용하면 되는데 왜 욕하고 그래요 ^^ 주민등록번호 외울수있고좋은데 비번하지 말고 주민등록번호로 하세요 엄청 좋은데 왜들그러시는지^.^ 그리고 삼성분이나 다른회사분들은 당연히 조회가 안되는거아닌가요? 엘지고겍들만 되는것 같아요 이건 제생각입니다 그리고 다른 사람 욕하지 맙시다 우리나라 세계로 핸드폰기술이 나가는데 그렇게 노력하시는분한테 그래도되겠어요? 이만...,1
2013년 3월 24일,욕하는사람들무시하고 힘내세여 네개드려요,1
2013년 2월 6일,니들폰이안좋아서그래난잘된다,1
2013년 1월 6일,맘에드오,1
2013년 1월 27일,skt는 안됨?,2
2013년 2월 1일,ok,1
2013년 3월 17일,잘되는데..;,1
