date,text,label
2012년 3월 30일,SK도 다써봤고 이번에 첨 유플썼는데 나름 만족중입니다. 터질데 다터지구 엘티이속도도빠르공... 아 이 어플도유용히쓰는중임 근데 서비스점검할때가 좀 자주인듯ㅠ 그래서 별한개뺐음,1
2012년 3월 17일,위젯만 흠이지 단건 없고 그렇게 불만많으면 가입을하지말지? 지들도 나름 열심히하겟죠 팬택이문제지,2
2012년 3월 15일,몇달째 쓰는데 좋네요ㅋㅋㅋ 별 4개에서 5개로 수정했어요ㅋㅋ 그나저나 이제는 폰에서도 댓글을 달수가 있군요. 플레이 스토어로 바뀐이유가 이거였네요ㅋㅋㅋ,1
2012년 3월 18일,유플 사용자 아니면 위젯 하나없다고 까댈 자격 없습니다^^쓰지도않으면서?,2
2012년 3월 15일,는 역시 엘지유플러스,2
2012년 3월 21일,얼마나남앗나볼때정확해서 좋음,1
2012년 3월 24일,기본에충실했어요 LTE에겐 꼭있어야하는어플,1
2012년 3월 18일,상세하게 다나오고 좋네요,1
2012년 3월 15일,**010+인터넷이 더 좋네요,2
2012년 3월 18일,ㅎㅎ편리하네요^^,1
2012년 3월 18일,ㅋㅋㅋㅋ최고이용,1
2012년 3월 22일,좋아요ㅋ정확하고 깔끔하네요,1
2012년 3월 18일,요금 조회를 할수있는 나의 유일한 어플!! 좋아용 힘내세요~,1
2012년 3월 17일,아주 편하네요^^,1
2012년 3월 16일,와우,1
2012년 3월 22일,짱,1
2012년 3월 22일,넘 편리함,1
2012년 3월 16일,매우좋아요,1
2012년 3월 28일,Good,1
2012년 3월 23일,좋아요ㅡ~^^,1
2012년 3월 30일,어플,2
2012년 3월 20일,그럭저럭좋음,1
2012년 3월 15일,굿,1
2012년 3월 18일,좋네요,1
2012년 3월 15일,대방ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,1
2012년 3월 16일,잘쓰고있어요,1
2012년 3월 16일,굳,1
2012년 3월 17일,굿,1
2012년 3월 29일,툭하면점검한다그러고 요금도업데이트진짜느리구요. 열려고그러면예상치않게꺼진다하고. 진짜짜증나네요. 차라리조회앱만드는따른분들이더정확하게만들거같아요. 업데이트좀제때제때해주세요. 요금폭탄맏을거같네요ㅡㅡ,0
2012년 3월 24일,이런 회사가 대기업이라니 그저 놀라울 뿐... 어서 빨리 이동통신계에도 재즈민혁명의 바람이 불었으면... 귀막고 모르쇠로 일관하는 똥배짱회사 지겹다.,0
2012년 3월 15일,또래 중에 가장 덜떨어진 사용량 조회 어플입니다. 이유는 위젯이 없어서.. 개인 개발자들을 다 막았으면 그들을 막은 거 만큼 본 서비스가 좋아어 허는거 아닙니까?,0
2012년 3월 30일,위젯 위젯 그렇게들 외쳐도 콧방귀도 안껴 ㅡㅡ 기술이없음 살짝 쪽팔리겠지만 sk가서 배워오든지! 사람들이 왜 엘지를 헬지라함서 떠나가는지 아직도 모르겠음?,0
2012년 3월 23일,다른 통신사는 위젯 설정 가능한데.. 지금 업뎃하실 때마다 위젯을 만들지 않는 이유가 뭔지 궁금하네요;; 특히 점검하는 횟수가 잦아지니 실시간 확인도 어렵고;; 위젯 좀 꼭 만들어주세요.,0
2012년 3월 20일,위젯없는거 가지고 욕할만도 한게 2010년에 한 개인 사용자가 만든 조회어플 막고 그 뒤 계속 사용자들이 요구해도 안 들어줘요 위젯 추가하는게 어려운 것도 아닐텐데... 솔직히 어릴적부터 친한 친구가 이쪽 딜러라 이번에도 바꿔서 쓰는거지 아니면 4G가 아무리 대세라도 안 썼을겁니다 와이파이 홍보만 엄청 해놓고 지하철 같은 곳에서는 잡히지도 않고... Kt랑 비교하면 와이파이 실제로는 비교도 안되게 안 잡히는 것 같네요,0
2012년 3월 26일,이거 무슨 확인하려 할때마다 점검중이네요,0
2012년 3월 18일,정말좋은데위젯이있으면좋겠어요ㅋ 다들위젯만있으면최고라고하는데왜업글을안해쥬죵?ㅋ,0
2012년 3월 25일,위젯좀 내놓으시죠. 이런 사소한거 하나가 엘지의 이미지를 떨어트린다는걸 왜 모르실까;;;;,0
2012년 3월 17일,위젯이 없어서 너무 불편하네요 ... 좀 이런 사소한 것 좀 신경좀 써주세요,0
2012년 3월 19일,엘지가 위젯만들어줄 꺼 같음? ㅋㅋㅋㅋ 만드는게 엄청쉬워도 엘지는 안함 ㅋㅋㅋ,0
2012년 3월 17일,갤럭시s2 HD LTE사용중인데 아직도 월별요금이 안나와있네요 삼성센터가서 점검을 받아도 이상없다고 하구요 통신사는 LG U+인데 114문의하니 좀더 U+ 자체 문제라던데 업데이트 자주해주세요,0
2012년 3월 15일,주번 인증할 때 제발 숫자 키패드 뜨게 해주세요ㅠ.ㅠ,0
2012년 3월 21일,위젯좀 요청요 위젯좀달아줘요 정확한거같아좋은대 댓글에도 달렷네여 와이파이도 솔직히 업네여 지하철에선..위젯위젯위젯~!!,0
2012년 3월 17일,SKT를 못따라가니까 욕먹지 ㅉㅉ..,0
2012년 3월 15일,에스케이 위젯너무좋음 번호이동생각중임,0
2012년 3월 28일,위젯을만드시지않는이유가있는건가요?????사용자의편의를좀생각해주세용ㅠ,0
2012년 3월 16일,여기도 있는줄알고 졸라찾았는데 a...c..,0
2012년 3월 21일,머가이리느리죠ㅜ,0
2012년 3월 15일,너무하다 진짜,0
2012년 3월 24일,월별사용량에서 메세지 총사용량을 「건」으로 수정해주세요,0
2012년 3월 29일,머하는어플인지모르겟음,0
2012년 3월 15일,위젯때문에 별 3개...,0
2012년 3월 24일,위젯위젯,0
2012년 3월 19일,정말 한심하다 헬지,0
2012년 3월 17일,위젯이나만들어달라고ㅡㅡ 엘티이는역시엘지? 똥싸지말고 쓰리지망부터 제대로 점검해요,0
2012년 3월 16일,이상한거업데이트나하지말구 위젯이나만드시죠 lg쓰기싫어지네요,0
2012년 3월 14일,쓰다가 못쓰니까 불편하네요..,0
2012년 3월 10일,벌써몇일째 이지경인가요 저만 안되는건가요? ???? 개인어플 돌려주삼~~~~~,0
2012년 1월 9일,갤유는 이상 없구 좋습니다 위젯만 생기면 끝내주겠네요,0
2012년 2월 26일,왜 내 주민번호가 틀렸다고 로그인이안됨?? 해킹한거??,0
2012년 3월 17일,위젯생겼으면!!,0
2012년 1월 29일,뭘 원하는지몰라?,0
2012년 1월 2일,위젯은 도대체 언제 만들어줄거야??? 내가 이거 위젯 안되는거때문에 lg 떠났었는데... 너무 싼값에 옵티머스LTE가 나오는 바람에 다시 왔는데...왔더니 불편하네 -_-,0
2012년 3월 21일,안녕하세요 ㅎㅎㅎ 좋은어플 감사합니다 추천^^ 전 아베크롬비옷판매업하는데 혹시 구매의사있느신분 bun248카톡주세요^^ 어플검색에서 카톡보고 연락한다고말씀하시구요 ㅎ 시중가보다 만원정도 싸게드릴게요^^ 아베크롬비&홀리스터!!! 연락주세요,0
2012년 3월 30일,유플러스 쓰기를 잘햇지?ㅋ,0
