date,text,label
2015년 12월 28일,세부적이고 편리해서 좋습니다.,1
2015년 12월 24일,앙???,2
2015년 12월 2일,"저도 360Security 쓰고 있었는데, 해당 업체에 직접 이메일로 문의하니 360Security 앱에서 문제가 있었던것이 맞았네요ㅋ 지금은 업데이트 하고 정상적으로 작동 잘되고 있습니다.",1
2015년 12월 2일,제 폰에서 검사App를 2개 가지고 있는데요.악성이라고 뜨는 App는 360security 뿐이에요. 새로운 기능 좀 읽어보고 말하세요,1
2015년 12월 17일,12월 얼마 낢지 않는 올해는 항상 건강하시고 하시는 일 잘 풀이는 행복한♥ 하루 되세요^^ 뿌잉~ 뿌잉~,1
2015년 12월 2일,악성코드라고 자꾸 지워져서 놀라서 고객센터에 전화해서 알려줫는데 바로 해결하셨나봐요. 정상적으로되네요.감사합니다,1
2015년 12월 3일,악성코드가 아니라 원격제어기능이 있으면 360에서 악성코드로 다 잡히는 겁니다,1
2015년 12월 1일,해결해주세요,2
2015년 12월 2일,잘못이 있었든 아니든 빠른시간에 수정하셨네요 수고 많으십니다,1
2015년 12월 2일,360 백신 설정 들어가서 바이러스백신 데이터베이스 업데이트 하면 정상적으로 뜨네요,1
2015년 12월 5일,ㅎㄷㅅㄷcychicucfuf,2
2015년 12월 2일,악성바이러스가 포함돼있다고 뜨니까 웬지 불안하네요~괜찮은건가요?,2
2015년 12월 3일,사용법이쉬운거같습니다복잡하지않아요,1
2015년 12월 6일,이거 트로이 되는거 다시 지웠다가 다시까삼 업뎃 복원했다가 다시깔면 되용,1
2015년 12월 21일,정진혁,2
2015년 12월 1일,뭔데,2
2015년 12월 5일,좋아요!,1
2015년 12월 4일,써보삼,2
2015년 12월 1일,몰름 안써봐서욧!!ㅎㅎ,2
2015년 12월 1일,현재구글쪽오류인듯하니 유플러스마켓에서 다운하세요 그럼해결됩니다,2
2015년 11월 30일,"요금제 확인, 변경도 되고 한눈에 월납부요금 등등 볼수 있어서 좋아요",1
2015년 12월 1일,그렇다는디요 쓸수가 없는디요,2
2015년 11월 30일,매우 좋습니다.,1
2015년 11월 30일,편해요,1
2015년 11월 5일,이거 하나로 만족한다 딴거 필요없어,1
2015년 11월 9일,쓰면되잖아그럼,2
2015년 11월 7일,뭘 더 편하겠다고 위젯을 쳐 만들어.,1
2015년 11월 13일,말들 참 많네,1
2015년 11월 22일,하느류ㅠ,2
2015년 11월 7일,제발요..^*&,2
2015년 11월 22일,만들어봐,2
2015년 11월 1일,잘쓰고 있어요. 딱히 불만은 없습니다.,1
2015년 10월 31일,알아보기좋아요,1
2015년 11월 2일,굿 배리 굿,1
2015년 11월 22일,굿,1
2015년 11월 5일,좋아요,1
2015년 10월 26일,오늘에서야 가입했어요,2
2015년 10월 22일,ㅡㅡ,2
2015년 10월 14일,데이터잼★★,2
2015년 10월 3일,좋아요,1
2015년 10월 1일,필수앱,1
2015년 10월 15일,데이타확인,1
2015년 10월 1일,편리함,1
2015년 11월 10일,나의 절친,1
2015년 12월 23일,위젯좀 만들어달라는 글에는 답변도없고. 본인들이 답달고싶은것만 골라서 카피해놨군요.. 알뜰폰인 '유모비' 도 위젯이 제공됩니다. 왜 안만드는건지 얘기 좀 해줘보세요.. 여기도 불통인가요?? 아래 셋중 어떤건가요?? 1. 아무생각없다 2. 안만들어야 확인못해 데이터를 더 쓰게 만든다 3. 만들줄 모른다,0
2015년 12월 22일,스마트월드에 무료 폰트 좀 많이 올려 주세요 네이버에서 폰트 무료로 제공하는데 거기에 있는 폰트 가져오시면 좋을 것 같아요 아니면 청소년이라도 폰트 구매 가능하게 해 주세요,0
2015년 12월 22일,데이터 일시용량 추가 부탁드립니다. 너무 불편해요,0
2015년 12월 30일,위젯 좀 만들어 주시죠 다른 통신사는 위젯이 다 있던데 뭐 꼬우면 다른 통신사로 가라 이건가요?,0
2015년 12월 23일,자꾸 에러발생창뜨고 확인 눌러도 계속 뜨고 결국 폰 재부팅하게만들고 짱남,0
2015년 12월 23일,사용자들이 그렇게 요구하는데 사용량 위젯을 안만드는 이유가 뭔가요??,0
2015년 12월 24일,현재사용량 나타내는 위젯 좀 만들어주시면 별10개 줄수있어요!!,0
2015년 12월 22일,위젯이 안되는 이유가 있나요? 이해가 되질 않네요.,0
2015년 12월 24일,업뎃하고 강제종료되고 안들어가짐.빠른개선 부탁,0
2015년 12월 23일,위젯좀 만들어주심 감사하겟습니다 ㅎㅎ,0
