date,text,label
2017년 3월 22일,"15년간 통신3사 골고루 겪어본 사람이 보기엔 엘지가 제일 낫다. 장기고객 호갱만드는 sk*..그리고 직전에 k*와 노*7 진상콤보가 매ㅡ우 쎘기때문에.. 고객응대라던가 처우가 제일 낫다고 본다. 고객센터어플도 나에겐 전혀 오류나 접속불량, 불편함이 없고 오히려 인터페이스가 제일 편하다. 1등이 아니라서?인지 더 열일하는 느낌이 드는 느낌적인 느낌.. 엘지티 흥해라~ 평이 안좋길래 응원해본다.",1
2017년 3월 14일,GOOD!,1
2017년 3월 27일,이렇게 좋은 앱 처음 관리도 잘되고 서비스 짱짱짱,1
2017년 3월 16일,걍 보통,2
2017년 3월 25일,좋오요,1
2017년 3월 23일,무한 로딩??? 글쌔요 전 잘되는데 이상하네요,1
2017년 3월 29일,편리하고 넘 좋아요,1
2017년 3월 15일,매우좋습니다,1
2017년 3월 22일,"좋은 어플입니다 편리성도 있고요,,,,",1
2017년 3월 26일,좋아요,1
2017년 3월 29일,좋음,1
2017년 3월 15일,좋아요,1
2017년 3월 9일,민소 잘알아보고 쓰셈 별정통신즉 알뜰폰은 각 통신사 망만 빌려쓰는거임 주파수만 별개임 별정씀서 삼사혜택누릴라함 깡패지,2
2017년 3월 7일,전보다 확인하기 수월하고좋네요 다른분들 쓴말도 수렴해서 더나아가길 바래요^^ 수거하십니다 전엘지좋습니다 ㅋㅋ,1
2017년 3월 11일,전 너무잘돼요^^중학생때부터 엘지만쓰면서 안좋았던적은 없는것같아요.,1
2017년 3월 9일,안됨 폰바꿔보시고 괜히 시비걸지마요. 안되면 그폰은 똥폰들,2
2017년 3월 3일,옛날께 더좋지만 지금도 괞찬아요……,1
2017년 3월 8일,폰을봐꿔 똥폰들아,2
2017년 3월 9일,음전잘되구 많은정보 받아갑니다,1
2017년 3월 7일,좋읻요 조아요,1
2017년 3월 13일,정보가 간편하게 확인가능합니다.,1
2017년 3월 6일,좋와요,1
2017년 3월 24일,유용합니다.,1
2017년 3월 13일,최고,1
2017년 3월 7일,안녕 고맙습니다 고맙습니다ᆞ늘,1
2017년 3월 12일,빨리확인할수있어서아주...!!!,1
2017년 3월 14일,매우최고,1
2017년 3월 4일,좋아요,1
2017년 3월 3일,좋아☺😊☺,1
2017년 3월 5일,편하고 좋네요..,1
2017년 3월 5일,좋아요,1
2017년 3월 12일,좋아요,1
2017년 2월 21일,한눈에 모든게 다 확인가능하고 편리하게 이루워져 있어서 대만족입니다^^,1
2017년 2월 8일,역쉬 엘지~ㅎ,1
2017년 3월 6일,전 아주 잘 편리하게 사용중이에요~,1
2017년 1월 1일,잔여포인트라는게 40000이 있는데 사용법을 모르겠어요. 어떻게사용하는거죠?,2
2017년 3월 12일,너무 좋아요! 이거 추천이용,1
2017년 3월 12일,편리하게이용가능해요,1
2017년 3월 6일,데이터 확인편리해서 좋습니다,1
2017년 3월 8일,간단하고 괜찬네요,1
2017년 1월 25일,빠르고 넘 편리하네용,1
2017년 1월 23일,겁나게 좋아요,1
2017년 3월 7일,좋음 필요한어플,1
2017년 3월 16일,편리하고 좋아요,1
2017년 3월 7일,Good,1
2017년 3월 7일,좋아여,1
2017년 1월 25일,편해요,1
2017년 2월 2일,너무 좋아요,1
2017년 3월 13일,간편하긴함..,1
2017년 1월 4일,좋음,1
2017년 3월 1일,감사합니다,1
2017년 3월 3일,쓸만하네요,1
2017년 3월 8일,아주좋좋♥♥,1
2017년 3월 12일,좋아요,1
2017년 3월 13일,좋아요,1
2017년 3월 18일,좋아요,1
2017년 3월 7일,좋아요,1
2017년 3월 7일,좋아요,1
2017년 3월 11일,좋아요,1
2017년 3월 27일,좋아요,1
2017년 3월 9일,펀해요,1
2017년 1월 2일,감사합니다,1
2017년 3월 7일,좋아요,1
2017년 1월 29일,짱조아,1
2017년 3월 26일,간편조회가 가능해 아주 편리합니다,1
2017년 3월 7일,좋아요,1
2017년 3월 8일,좋아요,1
2017년 3월 23일,좋다,1
2017년 3월 27일,더좋은 공간으로 자리매김하기를. . .,1
2017년 2월 25일,Good,1
2017년 2월 10일,좋아요ᆢ,1
2017년 2월 8일,ㄴ♡ㄴ,2
2017년 1월 3일,핸드폰요금청구서발행,2
2017년 2월 18일,편리하고 좋네요^^,1
2017년 1월 17일,ㅈㅈㅓㅡ.ㅈㅈ😇,2
2017년 3월 7일,아뭐.,2
2017년 1월 17일,좋습니다,1
2017년 2월 12일,좋아요,1
2017년 1월 18일,좋네요,1
2017년 3월 24일,들어가서 요금좀 확인 하려 했드만. 장난? 내폰이 개통 안된 폰이라고 나오네요? 전화 문자 다하는데... 개통이 안되어서 로그인이 안된다네요. 고객센터는 전화도 안받고.,0
2017년 3월 18일,아니 앱이 들어가지질 않네요? 이게 무슨 앱이지? 로딩되는게 새로운 업그레이드 기능인가?ㅋㅋ 어이가없네.. 로딩만 되게 할꺼면 뭐할러 어플만들어놓죠? 고객센테 어플맞아요?,0
2017년 3월 24일,안들어가집니다 나 유플러스 사용한지 삼년이 넘었는데유플러스에서 개통한 핸드폰이아니라고하고 아이디로 접속하려해도 계속 안되고 어쩌라는거죠 진짜 업데이트 전이 나아요 로그인도안되면 어떻게 사용하라는거죠?? 남은데이터양 보고싶다,0
2017년 3월 15일,예전버전이 훨나음. 이건 업그레이드가 아니라 다운그레이드다. 어찌 업데이트를 할때마다 점점 더 안좋아지냐? 쓸데없는거 쳐넣지말고 나이 드신분들까지 편하게 볼 수 있게 간편하게 만들어 병신들아 사람들 리뷰도 좀 읽고! 어?! 오죽하면 내가 스마트폰사고 처음으로 리뷰란걸 적는다!! 이 답답이 엘지야!!!!!! 진심 통신사 갈아타고싶다 하..... 분발하자 쫌!!! 제발 어?!!!?,0
2017년 3월 19일,내일 모래가 입대인데 군일시정지를 신청하려고 해도 네트워크가 연결되어있지 않다나;; 다른 서비스들 잘 관리하고 있는 거 맞아요? 다른건 몰라도 유플러스는 최악이네 진짜;,0
2017년 3월 17일,뭐냐 이거 로그인 눌려서 전번에 민증으로 들갈라하면 안된다 하고 회원가입해서 이메일 주소 아이디 생성했는데 이건 뭐 적을수가 없네 이메일 주소 적으면 내가 적는게 중복되서 아이디를 적을수가없다 개그?,0
2017년 3월 22일,쓸수가 없네요.. 업데이트 승인한 담당자 정말..... 일 대충하시나봐요 이제 헬로우모바일로 갈아탑니다. 영원히 안녕입이다 엘지~~,0
2017년 3월 15일,속도가 개판이네..버퍼링하다 장시간 미사용이라고 로그아웃되어버리네.. 뭐 이따위야~~개짜증,0
2017년 3월 22일,주민번호 앞자리로 로그인 하려하는데 서비스가 원활하지 않다며 앱이 종료되네요?? 관리좀 하십쇼,0
2017년 3월 19일,무한로딩 수정해줘요. 데이터 사용량 한번보기 정말 힘드네,0
2017년 3월 31일,뭔 고객센터가 무한로딩이에요...아예 들어가지질않네,0
2017년 3월 31일,가장 필수적이여야하는 고객센터가 엄청 무거워지고 불편해짐.. 적응되면 괜찮겠지했지만 아직도 영...,0
2017년 3월 15일,어플로 군정지 신청좀하려고 했더니 네트워크원활한데 접속이 끊겼다고 끝까지 마지막에 제출이안되네요 만드실꺼면 좀 똑바로좀 만들어주세요,0
2017년 3월 20일,아니 뭐 로그인이 되야 뭘 해먹지 로그인도 안되게 해놓은걸 앱이라고 올려놓으셨어요? 내가 만들어도 이거보단 낫것네,0
2017년 3월 15일,고객센터 어플 맞냐? 고객의 소리 좀 반영해라 데이터 사용량 볼 수 있게 위젯 만들어 달라고,0
2017년 3월 24일,어플에 뭐 들어는 가야 평가를 하든말든하지 이게돈받고 만드는 새끼들이 만드는건가 어플을 만들긴한건가 흰화면 말고는 뭐가뜨질않는데?,0
2017년 3월 15일,로딩시간에 화장실 두번다녀옮 뭔가요? 업데이트 했드만 쓰도 못하게 만들어놨네요!!,0
2017년 3월 26일,역시 헬쥐죠~헬쥐 클라스 오지죠 그래서 저희 집도 헬쥐에서 KT로 갈아탓죠 그래도 KT가 헬쥐보단 낫죠!,0
2017년 3월 15일,멤버쉽 바코드 쓸려다가 로딩속도에 속터져서 그냥 결제했네요 빠른 업데이트를 통해서 속도 개선좀 해주세요,0
2017년 3월 27일,서버 원활안하다고 내쫓아 버리네 ㄷㄷ 손님대접 내가 하는게 낫다고 생각하는데?,0
2017년 3월 18일,계속 로딩중이라 하고 넘어가질 않네요~ 무슨고객쎈터앱이 이따구냐구요~!!,0
2017년 3월 28일,로딩만 주구창창 끝낼일이 있는데 시작을 못하고있네 답답하다 진짜,0
2017년 3월 31일,이 앱에 들어가면 안티블루라이트도 갑자기 꺼지고 음악도 갑자기 꺼집니다,0
2017년 3월 24일,로그인이 안되잖아요.. u+쓰는데 u+ 이용자만 로그인된다면서 로그인 실패하는건 뭐지,0
2017년 3월 31일,뭔 렉이 이렇게 걸려요.. 하나할려면 얼마나 기다려야 하는지,0
2017년 3월 15일,엘쥐 클라스... 이러니 나같은애들도 엘쥐취업이쉽제,0
2017년 3월 31일,좀더 업그레이드 하시든지 삭제할수있게해주세요,0
2017년 3월 20일,데이터 사용량 위젯좀 만들어주세요,0
2017년 3월 15일,아니 데이터 사용량볼려구하는데..하..너무 보안이..,0
2017년 3월 15일,아니 업데이트를 하지마세요,0
2017년 3월 24일,무한로딩이 계속 되네요 환장하겠네요 빨리고쳐주세요...,0
2017년 3월 29일,열기만 천번째 누른다,0
2017년 3월 23일,고객센터가 아니라 로딩 센터야 뭐야,0
2017년 3월 22일,아니 안고칠거임? 언제까지 이상태?,0
2017년 3월 15일,저만 무한로딩 계속되나요?,0
2017년 3월 28일,회원가입하고 로그인 하려고 하는데 안되네? 쓰라고 만든건가?,0
