date,text,label
2012년 11월 5일,쓸만해요 그저 저번거보다 좀 복잡?해진듯한 기분잌ㅋㅋ 암튼 뭐 쓸만허네요,1
2012년 10월 16일,대성월드 신차수출병행 짧은 명의일하고 하루 오십 최고 이백만 저처럼 긴일하고 오백에서 팔백 받아가요 정상적인일임 피해절대없구 영일영 구사삼팔 칠구일오,2
2012년 11월 8일,저번보다 보기가 훨씬 좋아졌어요. 좋은앱감사합니다,1
2012년 11월 9일,바뀐게휠씬편하고좋인요,1
2012년 12월 15일,찾아봐라 유플러스고객센터라고 있을거다 나도 첨에 없는줄알았는데 정리하다보니깐 나오더라 찾아봐도 없는애들은 어쩔수없는건데 있는데 찾지도않고없다한놈들은 그냥 눈깔빼고다녀라,1
2012년 10월 15일,처음 사용하는 스마크폰 즐거운 기분 느끼게 해줘 감사합니다.,1
2012년 12월 16일,ㅠ,2
2012년 11월 4일,으로 문자랑 데이터 사용량 보이면 더 좋을텐데,2
2012년 11월 17일,ㅡㅡ,2
2012년 10월 26일,하하하 좋아요 이거 ㅎㅎㅎㅎ 완전 자주 이용하는 앱입니다^^ 내가 하루에 2번씩 들어감 ㅎㅎㅎㅎ 강추!!!!,1
2012년 12월 28일,괴안아,2
2012년 10월 21일,아오,2
2012년 10월 13일,이거삭제어떻게해요,2
2012년 11월 10일,남은 데이터 확인할수있어섯좋음,1
2012년 11월 16일,괜찮네요 전 딱히 불편한 사항 없네요 잘 쓰고 있습니다,1
2012년 10월 31일,이거삭제어떻게해요,2
2012년 11월 5일,빨라지고있네욯ㅎ좋아요엘지,1
2012년 10월 25일,어서 위젯 업데이트가 됐으면 좋겠어요,1
2012년 12월 19일,굳,1
2012년 10월 31일,매우좋아용 ㅎㅎ,1
2012년 10월 24일,좋아요 ㅎㅎ,1
2012년 11월 10일,이거잔여통화량어디사봄?,2
2012년 12월 11일,굳!!!,1
2012년 11월 27일,좋아요!,1
2012년 12월 27일,서비스굿,1
2012년 12월 30일,보통,1
2012년 12월 27일,좋아요,1
2012년 10월 12일,전 잘만 되는데.. 님들 폰이 이상한거 아님?? 글고 이런 서비스 해주는게 어디야 나중에 점검 풀리면 또 볼거면서..,1
2012년 10월 28일,U+고객센터를 다운받는중인데요 내가 쓴요금을 간편하게 볼 수 있어서 정말로 좋은것 같아요,1
2012년 10월 27일,와 진짜 이런어플은 평점안주는데 이건 줄수밖에없네요,1
2012년 10월 9일,ㅋ,2
2012년 10월 15일,전 편하고 좋아여,1
2012년 10월 31일,실시간요금조회하구남은데이터같은거보기좋음난쓸만하던대;,1
2012년 11월 3일,ㅡ_ㅡ,2
2012년 10월 30일,"요금보는것도 편하고, 여러모로 알기쉽게 되어있어서 정말 만족하면서 쓰고있어요~",1
2012년 10월 12일,진짜 편하게 사용하고있습니다정말로 감사합니다,1
2012년 10월 8일,게잘댐,1
2012년 10월 12일,갠찬음 ㅋ,1
2012년 12월 19일,조아여,1
2012년 10월 13일,넘넘 조아여,1
2012년 10월 13일,나쁘진않은거같은데..예전보다편하고,1
2012년 10월 13일,상세하고 좋네요,1
2012년 10월 1일,업데이트 했더니 좋아졌네요..,1
2012년 10월 12일,편리해요,1
2012년 10월 11일,괜찬은데여님들폰이 이상한거아님??,1
2012년 10월 12일,좋아유,1
2012년 10월 18일,굿,1
2012년 11월 30일,ㅗ,2
